threshold,quality,fallback_quality,quality_retention,quality_retention_lcb,quality_loss_rate,quality_loss_rate_ucl,routed_safety_precision,routed_safety_precision_lcb,safe_opportunity_recall,routed_fraction,macro_dataset_quality_retention,macro_dataset_quality_retention_lcb,macro_dataset_count,guarded_dataset_quality_retention,guarded_dataset_quality_retention_lcb,guarded_dataset_count,mean_resource,fallback_resource,resource_savings,conservative_resource_savings,fallback_usage,passes_quality_gate,passes_nominal_savings_gate,passes_conservative_savings_gate,passes_macro_gate,passes_harm_gate,passes_precision_gate,passes_guarded_dataset_gate,gate_pass_count,passes_base_gates,feasible_block_size,passes_stability_gate,is_feasible
0.875,0.41602373887240357,0.42433234421364985,0.9804195804195804,0.9522469565495122,0.0486646884272997,0.0580334979115336,0.8903743315508021,0.8701589589579685,0.4350097975179621,0.44391691394658755,1.0010785292998479,0.9422710333273029,6.0,0.91324200913242,0.6563083300051494,6.0,1.481192074579624,2.33217971407847,0.36488939268348897,0.3580288579213461,0.5560830860534125,False,True,True,False,False,False,False,2,False,0,False,False
0.88,0.41543026706231456,0.42433234421364985,0.9790209790209791,0.9626088123409235,0.019584569732937686,0.025955975681388025,0.9285714285714286,0.906267603099039,0.2802090137165251,0.2741839762611276,0.982927844368341,0.9695087419439565,6.0,0.954337899543379,0.8537001269426286,6.0,1.692018227431586,2.33217971407847,0.2744906332828795,0.2676300985207366,0.7258160237388724,False,True,True,False,False,True,False,3,False,0,False,False
0.885,0.42136498516320475,0.42433234421364985,0.993006993006993,0.980197645200493,0.010682492581602374,0.015657064160292215,0.9534883720930233,0.9325130220397878,0.24101894186806008,0.22967359050445105,0.9951127283105023,0.9900120857013928,6.0,0.984375,0.8852380077062969,6.0,1.7417000466205077,2.33217971407847,0.2531878928083733,0.2463273580462303,0.770326409495549,False,True,True,True,True,True,False,5,False,0,False,False
0.89,0.42195845697329376,0.42433234421364985,0.9944055944055944,0.9836144446390491,0.00771513353115727,0.012095331149373563,0.9602446483180428,0.9383702751984065,0.20509470934030047,0.1940652818991098,0.9953327149923896,0.9890372332951612,6.0,0.9765625,0.8907564483983412,6.0,1.817110993405869,2.33217971407847,0.22085292894168052,0.21399239417953775,0.8059347181008902,False,True,True,True,True,True,False,5,False,0,False,False
0.895,0.42255192878338277,0.42433234421364985,0.9958041958041958,0.9881739065593053,0.004154302670623145,0.007644349403347284,0.9721115537848606,0.9493439150034336,0.15937295885042455,0.14896142433234422,0.99609375,0.9896685405197209,6.0,0.9765625,0.9145091322941408,6.0,1.937129884272997,2.33217971407847,0.1693908181349446,0.16253028337280162,0.8510385756676558,False,True,True,True,True,True,True,6,False,0,False,False
0.9,0.42433234421364985,0.42433234421364985,1.0,0.9934912870652283,0.002373887240356083,0.005277073867051521,0.978021978021978,0.951944229895961,0.116263879817113,0.10801186943620178,1.0,1.0,6.0,1.0,0.9469939018766486,6.0,2.046956912825585,2.33217971407847,0.12229880893445089,0.1154382741723079,0.8919881305637982,True,True,True,True,True,True,True,7,True,12,True,True
0.905,0.42314540059347183,0.42433234421364985,0.9972027972027973,0.9926018080364993,0.0017804154302670622,0.00444645478557113,0.9802631578947368,0.9516429870659868,0.09732201175702156,0.09020771513353115,0.9973958333333334,0.9931123603464805,6.0,0.984375,0.9469690656278358,6.0,2.095698905835806,2.33217971407847,0.10139905034552898,0.094538515583386,0.9097922848664688,True,True,True,True,True,True,True,7,True,12,True,True
0.91,0.42373887240356084,0.42433234421364985,0.9986013986013986,0.9963009040182497,0.0005934718100890207,0.0026557205101752548,0.9928571428571429,0.9686213363469601,0.09079033311561072,0.0830860534124629,0.9986979166666666,0.9965561801732402,6.0,0.9921875,0.9734845328139179,6.0,2.1142971335970984,2.33217971407847,0.09342443859111649,0.08656390382897361,0.9169139465875371,True,True,True,True,True,True,True,7,True,12,True,True
0.915,0.42433234421364985,0.42433234421364985,1.0,1.0,0.0,0.0016030897478467635,1.0,0.9803526903403325,0.08817766165904638,0.08011869436201781,1.0,1.0,6.0,1.0,1.0,6.0,2.1222861628091,2.33217971407847,0.08999887530207207,0.0831383405399293,0.9198813056379822,True,True,True,True,True,True,True,7,True,12,True,True
0.92,0.42433234421364985,0.42433234421364985,1.0,1.0,0.0,0.0016030897478467635,1.0,0.9803526903403325,0.08817766165904638,0.08011869436201781,1.0,1.0,6.0,1.0,1.0,6.0,2.1222861628091,2.33217971407847,0.08999887530207207,0.0831383405399293,0.9198813056379822,True,True,True,True,True,True,True,7,True,12,True,True
