strategy,dataset,prompts,quality,fallback_quality,quality_retention,quality_retention_lcb,quality_loss_rate,quality_loss_rate_ucl,routed_safety_precision,routed_safety_precision_lcb,safe_opportunity_recall,routed_fraction,macro_dataset_quality_retention,macro_dataset_quality_retention_lcb,macro_dataset_count,guarded_dataset_quality_retention,guarded_dataset_quality_retention_lcb,guarded_dataset_count,mean_resource,fallback_resource,resource_savings,conservative_resource_savings,fallback_usage
cheapest_single,finqa,223,0.672645739910314,0.7219730941704036,0.9316770186335405,0.8733413496130489,0.09865470852017937,0.13646651900129705,0.9013452914798207,0.863533480998703,1.0,1.0,0.9316770186335405,0.9316770186335405,1.0,0.9316770186335405,0.8733413496130489,1.0,3.750243946188341,4.338614040857,0.13561245345355488,0.13561245345355488,0.0
cheapest_single,gpqa,39,0.4358974358974359,0.7692307692307693,0.5666666666666667,0.36897986357978513,0.38461538461538464,0.516239591905747,0.6153846153846154,0.483760408094253,1.0,1.0,0.5666666666666667,0.5666666666666667,1.0,1.0,1.0,0.0,1.2073792022792023,1.3295137321937318,0.09186406048849483,0.09186406048849483,0.0
cheapest_single,humaneval,31,0.8387096774193549,0.5806451612903226,1.4444444444444444,1.2181348137937296,0.0,0.08026998460298293,1.0,0.9197300153970172,1.0,1.0,1.4444444444444444,1.4444444444444444,1.0,1.0,1.0,0.0,1.5711878136200716,1.755689534050179,0.10508789672196917,0.10508789672196917,0.0
cheapest_single,kandk,138,0.15942028985507245,0.7681159420289855,0.20754716981132074,0.10092534439821754,0.6594202898550725,0.7221409976184934,0.34057971014492755,0.2778590023815066,1.0,1.0,0.20754716981132074,0.20754716981132074,1.0,0.20754716981132074,0.10092534439821754,1.0,1.2136598228663447,1.336871030595813,0.09216386989443237,0.09216386989443237,0.0
cheapest_single,korbench,246,0.2804878048780488,0.5691056910569106,0.49285714285714294,0.39830073636144614,0.3170731707317073,0.36763850801514936,0.6829268292682927,0.6323614919848508,1.0,1.0,0.49285714285714294,0.49285714285714294,1.0,0.49285714285714294,0.39830073636144614,1.0,3.1059328364950325,3.57023,0.13004684950408452,0.13004684950408452,0.0
cheapest_single,livecodebench,222,0.05855855855855856,0.6846846846846847,0.08552631578947369,0.004386179899105178,0.6351351351351351,0.6863556692818746,0.36486486486486486,0.31364433071812536,1.0,1.0,0.08552631578947369,0.08552631578947369,1.0,0.08552631578947369,0.004386179899105178,1.0,2.3347702202202205,2.652568578578579,0.11980778213419674,0.11980778213419674,0.0
cheapest_single,livemathbench,18,0.3888888888888889,0.7222222222222222,0.5384615384615384,0.21954920038996237,0.3888888888888889,0.5802252342753211,0.6111111111111112,0.41977476572467887,1.0,1.0,0.5384615384615384,0.5384615384615384,1.0,1.0,1.0,0.0,0.858041975308642,0.9202901234567898,0.06763970030921507,0.06763970030921507,0.0
cheapest_single,math500,105,0.7619047619047619,0.9428571428571428,0.8080808080808081,0.7381198334706031,0.19047619047619047,0.2609714146045706,0.8095238095238095,0.7390285853954294,1.0,1.0,0.8080808080808081,0.8080808080808081,1.0,0.8080808080808081,0.7381198334706031,1.0,0.8992051851851853,0.9685098835978835,0.07155807037842565,0.07155807037842565,0.0
cheapest_single,mathbench,29,0.7931034482758621,0.9655172413793104,0.8214285714285714,0.6733131730749418,0.20689655172413793,0.35285424253739767,0.7931034482758621,0.6471457574626023,1.0,1.0,0.8214285714285714,0.8214285714285714,1.0,1.0,1.0,0.0,0.9729191570881227,1.0548605363984673,0.07767982257646211,0.07767982257646211,0.0
cheapest_single,mbpp,201,0.6865671641791045,0.5572139303482587,1.232142857142857,1.1101678564816055,0.11442786069651742,0.15659086949183493,0.8855721393034826,0.843409130508165,1.0,1.0,1.232142857142857,1.232142857142857,1.0,1.232142857142857,1.1101678564816055,1.0,0.9219302929795467,0.9951307241569927,0.07355860833204242,0.07355860833204242,0.0
cheapest_single,medqa,266,0.6578947368421053,0.8007518796992481,0.8215962441314555,0.7613819717212803,0.19548872180451127,0.238466571042724,0.8045112781954887,0.7615334289572759,1.0,1.0,0.8215962441314555,0.8215962441314555,1.0,0.8215962441314555,0.7613819717212803,1.0,1.362258187134503,1.5109434001670843,0.09840554782934907,0.09840554782934907,0.0
cheapest_single,meld,242,0.5165289256198347,0.5413223140495868,0.9541984732824427,0.850556895400487,0.15289256198347106,0.19476585076324165,0.8471074380165289,0.8052341492367583,1.0,1.0,0.9541984732824427,0.9541984732824427,1.0,0.9541984732824427,0.850556895400487,1.0,1.2776791551882458,1.4118651056014688,0.09504162251822101,0.09504162251822101,0.0
cheapest_single,mmlupro,188,0.5319148936170213,0.675531914893617,0.7874015748031497,0.7082791967389007,0.18085106382978725,0.231446417901685,0.8191489361702128,0.7685535820983151,1.0,1.0,0.7874015748031497,0.7874015748031497,1.0,0.7874015748031497,0.7082791967389007,1.0,1.3132501182033096,1.4535339479905434,0.09651224863455776,0.09651224863455776,0.0
cheapest_single,winogrande,239,0.7907949790794979,0.8619246861924686,0.9174757281553397,0.8645262208815389,0.1297071129707113,0.16963948654421074,0.8702928870292888,0.8303605134557894,1.0,1.0,0.9174757281553397,0.9174757281553397,1.0,0.9174757281553397,0.8645262208815389,1.0,0.874453231055323,0.9395147373314736,0.06925011784375656,0.06925011784375656,0.0
dataset_lookup,aime,11,0.9090909090909091,0.9090909090909091,1.0,1.0,0.0,0.1974050473195177,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.2896692929292926,1.2896692929292926,0.0,0.0,1.0
dataset_lookup,arcc,259,0.9420849420849421,0.9420849420849421,1.0,1.0,0.0,0.01033812053954439,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9002306306306305,0.9002306306306305,0.0,0.0,1.0
dataset_lookup,bbh,203,0.8423645320197044,0.8423645320197044,1.0,1.0,0.0,0.01315250628964781,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2468586754241926,2.2468586754241926,0.0,0.0,1.0
dataset_lookup,emorynlp,152,0.29605263157894735,0.29605263157894735,1.0,1.0,0.0,0.017488342005651566,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8437114912280699,1.8437114912280699,0.0,0.0,1.0
dataset_lookup,finqa,223,0.7219730941704036,0.7219730941704036,1.0,1.0,0.0,0.011987049199993046,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.338614040857,4.338614040857,0.0,0.0,1.0
dataset_lookup,gpqa,39,0.7692307692307693,0.7692307692307693,1.0,1.0,0.0,0.0648725140597522,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.3295137321937318,1.3295137321937318,0.0,0.0,1.0
dataset_lookup,humaneval,31,0.8387096774193549,0.5806451612903226,1.4444444444444444,1.2181348137937296,0.0,0.08026998460298293,1.0,0.9197300153970172,1.0,1.0,1.4444444444444444,1.4444444444444444,1.0,1.0,1.0,0.0,1.5711878136200716,1.755689534050179,0.10508789672196917,0.10508789672196917,0.0
dataset_lookup,kandk,138,0.7681159420289855,0.7681159420289855,1.0,1.0,0.0,0.019228406981549255,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.336871030595813,1.336871030595813,0.0,0.0,1.0
dataset_lookup,korbench,246,0.5691056910569106,0.5691056910569106,1.0,1.0,0.0,0.010878500802676253,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.57023,3.57023,0.0,0.0,1.0
dataset_lookup,livecodebench,222,0.6846846846846847,0.6846846846846847,1.0,1.0,0.0,0.012040394787359219,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.652568578578579,2.652568578578579,0.0,0.0,1.0
dataset_lookup,livemathbench,18,0.7222222222222222,0.7222222222222222,1.0,1.0,0.0,0.13066758958023256,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9202901234567898,0.9202901234567898,0.0,0.0,1.0
dataset_lookup,math500,105,0.9428571428571428,0.9428571428571428,1.0,1.0,0.0,0.02511981618892741,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9685098835978835,0.9685098835978835,0.0,0.0,1.0
dataset_lookup,mathbench,29,0.9655172413793104,0.9655172413793104,1.0,1.0,0.0,0.0853334514834167,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0548605363984673,1.0548605363984673,0.0,0.0,1.0
dataset_lookup,mbpp,201,0.6865671641791045,0.5572139303482587,1.232142857142857,1.1101678564816055,0.11442786069651742,0.15659086949183493,0.8855721393034826,0.843409130508165,1.0,1.0,1.232142857142857,1.232142857142857,1.0,1.232142857142857,1.1101678564816055,1.0,0.9219302929795467,0.9951307241569927,0.07355860833204242,0.07355860833204242,0.0
dataset_lookup,medqa,266,0.8007518796992481,0.8007518796992481,1.0,1.0,0.0,0.01006880401243979,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5109434001670843,1.5109434001670843,0.0,0.0,1.0
dataset_lookup,meld,242,0.5413223140495868,0.5413223140495868,1.0,1.0,0.0,0.011056322696681968,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4118651056014688,1.4118651056014688,0.0,0.0,1.0
dataset_lookup,mmlupro,188,0.675531914893617,0.675531914893617,1.0,1.0,0.0,0.014187020498156941,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4535339479905434,1.4535339479905434,0.0,0.0,1.0
dataset_lookup,winogrande,239,0.8619246861924686,0.8619246861924686,1.0,1.0,0.0,0.011193551523195603,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9395147373314736,0.9395147373314736,0.0,0.0,1.0
outcome_oracle,aime,11,0.9090909090909091,0.9090909090909091,1.0,1.0,0.0,0.1974050473195177,1.0,0.5258044258424874,1.0,0.2727272727272727,1.0,1.0,1.0,1.0,1.0,0.0,1.2573862626262624,1.2896692929292926,0.02503202214709166,0.02503202214709166,0.7272727272727273
outcome_oracle,arcc,259,0.9613899613899614,0.9420849420849421,1.0204918032786885,1.0055353217846337,0.0,0.01033812053954439,1.0,0.989077582130911,1.0,0.9459459459459459,1.0204918032786885,1.0204918032786885,1.0,1.0204918032786885,1.0055353217846337,1.0,0.8444328185328185,0.9002306306306305,0.061981685802808606,0.061981685802808606,0.05405405405405406
outcome_oracle,bbh,203,0.9261083743842364,0.8423645320197044,1.0994152046783625,1.0613580430691525,0.0,0.01315250628964781,1.0,0.9814314308847983,1.0,0.7044334975369458,1.0994152046783625,1.0994152046783625,1.0,1.0994152046783625,1.0613580430691525,1.0,2.074218051450465,2.2468586754241926,0.07683644096624553,0.07683644096624553,0.2955665024630542
outcome_oracle,emorynlp,152,0.40131578947368424,0.29605263157894735,1.3555555555555558,1.2167982957093,0.0,0.017488342005651566,1.0,0.9803526903403325,1.0,0.8881578947368421,1.3555555555555558,1.3555555555555558,1.0,1.3555555555555558,1.2167982957093,1.0,1.6650379385964913,1.8437114912280699,0.09690971363017686,0.09690971363017686,0.1118421052631579
outcome_oracle,finqa,223,0.7713004484304933,0.7219730941704036,1.0683229813664596,1.0352106952102593,0.0,0.011987049199993046,1.0,0.9867183611784962,1.0,0.9013452914798207,1.0683229813664596,1.0683229813664596,1.0,1.0683229813664596,1.0352106952102593,1.0,3.811007832585949,4.338614040857,0.12160708542003285,0.12160708542003285,0.09865470852017937
outcome_oracle,gpqa,39,0.8205128205128205,0.7692307692307693,1.0666666666666667,0.9901545769589969,0.0,0.0648725140597522,1.0,0.8986898185110513,1.0,0.6153846153846154,1.0666666666666667,1.0666666666666667,1.0,1.0,1.0,0.0,1.2556409116809115,1.3295137321937318,0.055563789018507004,0.055563789018507004,0.38461538461538464
outcome_oracle,humaneval,31,0.8387096774193549,0.5806451612903226,1.4444444444444444,1.2181348137937296,0.0,0.08026998460298293,1.0,0.9197300153970172,1.0,1.0,1.4444444444444444,1.4444444444444444,1.0,1.0,1.0,0.0,1.5711878136200716,1.755689534050179,0.10508789672196917,0.10508789672196917,0.0
outcome_oracle,kandk,138,0.8188405797101449,0.7681159420289855,1.0660377358490567,1.0258914127231518,0.0,0.019228406981549255,1.0,0.9455685771428278,1.0,0.34057971014492755,1.0660377358490567,1.0660377358490567,1.0,1.0660377358490567,1.0258914127231518,1.0,1.2973234460547503,1.336871030595813,0.0295821987581234,0.0295821987581234,0.6594202898550725
outcome_oracle,korbench,246,0.5975609756097561,0.5691056910569106,1.05,1.0192981780027848,0.0,0.010878500802676253,1.0,0.9841508166673981,1.0,0.6829268292682927,1.05,1.05,1.0,1.05,1.0192981780027848,1.0,3.2337731616982834,3.57023,0.09423954151461289,0.09423954151461289,0.3170731707317073
outcome_oracle,livecodebench,222,0.6936936936936937,0.6846846846846847,1.013157894736842,0.9978887795880924,0.0,0.012040394787359219,1.0,0.9676778461443342,1.0,0.36486486486486486,1.013157894736842,1.013157894736842,1.0,1.013157894736842,0.9978887795880924,1.0,2.52364988988989,2.652568578578579,0.04860145359852375,0.04860145359852375,0.6351351351351351
outcome_oracle,livemathbench,18,0.7777777777777778,0.7222222222222222,1.0769230769230769,0.9503958748498869,0.0,0.13066758958023256,1.0,0.8025949526804823,1.0,0.6111111111111112,1.0769230769230769,1.0769230769230769,1.0,1.0,1.0,0.0,0.8859408641975308,0.9202901234567898,0.03732438106608871,0.03732438106608871,0.3888888888888889
outcome_oracle,math500,105,0.9523809523809523,0.9428571428571428,1.0101010101010102,0.9934863270004901,0.0,0.02511981618892741,1.0,0.9691519675091979,1.0,0.8095238095238095,1.0101010101010102,1.0101010101010102,1.0,1.0101010101010102,0.9934863270004901,1.0,0.9131320423280423,0.9685098835978835,0.05717839560306803,0.05717839560306803,0.19047619047619047
outcome_oracle,mathbench,29,1.0,0.9655172413793104,1.0357142857142856,0.9769695133231617,0.0,0.0853334514834167,1.0,0.8947486382100059,1.0,0.7931034482758621,1.0357142857142856,1.0357142857142856,1.0,1.0,1.0,0.0,0.9907076628352489,1.0548605363984673,0.060816450468657024,0.060816450468657024,0.20689655172413793
outcome_oracle,mbpp,201,0.8009950248756219,0.5572139303482587,1.4375,1.3478781157900273,0.0,0.013281638821503641,1.0,0.9850278890045082,1.0,0.8855721393034826,1.4375,1.4375,1.0,1.4375,1.3478781157900273,1.0,0.9298027639579879,0.9951307241569927,0.06564761655243456,0.06564761655243456,0.11442786069651742
outcome_oracle,medqa,266,0.8533834586466166,0.8007518796992481,1.0657276995305165,1.0375510724167634,0.0,0.01006880401243979,1.0,0.9875151165449143,1.0,0.8045112781954887,1.0657276995305165,1.0657276995305165,1.0,1.0657276995305165,1.0375510724167634,1.0,1.3908486633249793,1.5109434001670843,0.07948327967071744,0.07948327967071744,0.19548872180451127
outcome_oracle,meld,242,0.6694214876033058,0.5413223140495868,1.2366412213740459,1.1712274009440165,0.0,0.011056322696681968,1.0,0.9869741394037788,1.0,0.8471074380165289,1.2366412213740459,1.2366412213740459,1.0,1.2366412213740459,1.1712274009440165,1.0,1.2967951606978878,1.4118651056014688,0.08150208149988947,0.08150208149988947,0.15289256198347106
outcome_oracle,mmlupro,188,0.7127659574468085,0.675531914893617,1.0551181102362206,1.0214056039834718,0.0,0.014187020498156941,1.0,0.9827348580371826,1.0,0.8191489361702128,1.0551181102362206,1.0551181102362206,1.0,1.0551181102362206,1.0214056039834718,1.0,1.345812245862884,1.4535339479905434,0.07411020724805262,0.07411020724805262,0.18085106382978725
outcome_oracle,winogrande,239,0.9205020920502092,0.8619246861924686,1.0679611650485437,1.0389124561282073,0.0,0.011193551523195603,1.0,0.9871596000288201,1.0,0.8702928870292888,1.0679611650485437,1.0679611650485437,1.0,1.0679611650485437,1.0389124561282073,1.0,0.8828924221292422,0.9395147373314736,0.060267617901404225,0.060267617901404225,0.1297071129707113
modernbert_hybrid_router,aime,11,0.9090909090909091,0.9090909090909091,1.0,1.0,0.0,0.1974050473195177,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.2936692929292926,1.2896692929292926,-0.0031015703187866617,-0.015507851593933086,1.0
modernbert_hybrid_router,arcc,259,0.918918918918919,0.9420849420849421,0.9754098360655739,0.9564726056110263,0.02702702702702703,0.049114520665973216,0.9545454545454546,0.9182249523819797,0.6,0.5945945945945946,0.9754098360655739,0.9754098360655739,1.0,0.9754098360655739,0.9564726056110263,1.0,0.8719143371943371,0.9002306306306305,0.03145448785324845,0.013681264575129415,0.40540540540540543
modernbert_hybrid_router,bbh,203,0.8472906403940886,0.8423645320197044,1.0058479532163742,0.9962289261581785,0.0,0.01315250628964781,1.0,0.6892160186940858,0.04195804195804196,0.029556650246305417,1.0058479532163742,1.0058479532163742,1.0,1.0058479532163742,0.9962289261581785,1.0,2.246908133552271,2.2468586754241926,-2.201212235530825e-05,-0.0071430652508879255,0.9704433497536946
modernbert_hybrid_router,emorynlp,152,0.29605263157894735,0.29605263157894735,1.0,1.0,0.0,0.017488342005651566,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8477114912280699,1.8437114912280699,-0.002169536838616537,-0.010847684193082907,1.0
modernbert_hybrid_router,finqa,223,0.7174887892376681,0.7219730941704036,0.9937888198757764,0.9709029465931172,0.013452914798206279,0.03318145966048472,0.9454545454545454,0.871145642156972,0.25870646766169153,0.24663677130044842,0.9937888198757764,0.9937888198757764,1.0,0.9937888198757764,0.9709029465931172,1.0,4.191389277528648,4.338614040857,0.03393359306495747,0.030245779433846653,0.7533632286995515
modernbert_hybrid_router,gpqa,39,0.7692307692307693,0.7692307692307693,1.0,1.0,0.0,0.0648725140597522,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.333513732193732,1.3295137321937318,-0.0030086187928275443,-0.01504309396413639,1.0
modernbert_hybrid_router,humaneval,31,0.5806451612903226,0.5806451612903226,1.0,1.0,0.0,0.08026998460298293,1.0,0.5965213747972955,0.12903225806451613,0.12903225806451613,1.0,1.0,1.0,1.0,1.0,0.0,1.7405566308243723,1.755689534050179,0.008619350364808986,-0.0004938781927996683,0.8709677419354839
modernbert_hybrid_router,kandk,138,0.7681159420289855,0.7681159420289855,1.0,1.0,0.0,0.019228406981549255,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.340871030595813,1.336871030595813,-0.0029920612448437467,-0.014960306224218511,1.0
modernbert_hybrid_router,korbench,246,0.5691056910569106,0.5691056910569106,1.0,0.9833505945175641,0.0040650406504065045,0.018012737035991946,0.975,0.8954114330382899,0.23214285714285715,0.16260162601626016,1.0,1.0,1.0,1.0,0.9833505945175641,1.0,3.4710763956639554,3.57023,0.027772329607908874,0.02329082561516871,0.8373983739837398
modernbert_hybrid_router,livecodebench,222,0.6846846846846847,0.6846846846846847,1.0,1.0,0.0,0.012040394787359219,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.656568578578578,2.652568578578579,-0.001507972322488449,-0.007539861612444021,1.0
modernbert_hybrid_router,livemathbench,18,0.7222222222222222,0.7222222222222222,1.0,1.0,0.0,0.13066758958023256,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9242901234567901,0.9202901234567898,-0.004346455425355833,-0.021732277126778277,1.0
modernbert_hybrid_router,math500,105,0.9428571428571428,0.9428571428571428,1.0,1.0,0.0,0.02511981618892741,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9725098835978835,0.9685098835978835,-0.004130055942372479,-0.02065027971186284,1.0
modernbert_hybrid_router,mathbench,29,0.9655172413793104,0.9655172413793104,1.0,1.0,0.0,0.0853334514834167,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0588605363984671,1.0548605363984673,-0.0037919704662159326,-0.018959852331081217,1.0
modernbert_hybrid_router,mbpp,201,0.6467661691542289,0.5572139303482587,1.1607142857142858,1.091051555195238,0.014925373134328358,0.03675566922151296,0.9565217391304348,0.8961008422342062,0.3707865168539326,0.34328358208955223,1.1607142857142858,1.1607142857142858,1.0,1.1607142857142858,1.091051555195238,1.0,0.9731287009397457,0.9951307241569927,0.02210968135456337,0.006031391727284396,0.6567164179104478
modernbert_hybrid_router,medqa,266,0.8007518796992481,0.8007518796992481,1.0,1.0,0.0,0.01006880401243979,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5149434001670843,1.5109434001670843,-0.0026473526404480197,-0.013236763202240542,1.0
modernbert_hybrid_router,meld,242,0.5413223140495868,0.5413223140495868,1.0,1.0,0.0,0.011056322696681968,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4158651056014693,1.4118651056014688,-0.002833131851003756,-0.01416565925501767,1.0
modernbert_hybrid_router,mmlupro,188,0.675531914893617,0.675531914893617,1.0,0.9816347580174692,0.005319148936170213,0.023486836020308287,0.9333333333333333,0.7492494368668232,0.09090909090909091,0.0797872340425532,1.0,1.0,1.0,1.0,0.9816347580174692,1.0,1.4494709338061464,1.4535339479905434,0.002795266109893002,-0.008212388731687392,0.9202127659574468
modernbert_hybrid_router,winogrande,239,0.8619246861924686,0.8619246861924686,1.0,1.0,0.0,0.011193551523195603,1.0,0.42503060900634654,0.009615384615384616,0.008368200836820083,1.0,1.0,1.0,1.0,1.0,1.0,0.942959981403998,0.9395147373314736,-0.0036670463332060255,-0.020697114478220202,0.9916317991631799
