threshold,quality,fallback_quality,quality_retention,quality_retention_lcb,quality_loss_rate,quality_loss_rate_ucl,routed_safety_precision,routed_safety_precision_lcb,safe_opportunity_recall,routed_fraction,macro_dataset_quality_retention,macro_dataset_quality_retention_lcb,macro_dataset_count,guarded_dataset_quality_retention,guarded_dataset_quality_retention_lcb,guarded_dataset_count,mean_resource,fallback_resource,resource_savings,conservative_resource_savings,fallback_usage,passes_quality_gate,passes_nominal_savings_gate,passes_conservative_savings_gate,passes_macro_gate,passes_harm_gate,passes_precision_gate,passes_guarded_dataset_gate,gate_pass_count,passes_base_gates,feasible_block_size,passes_stability_gate,is_feasible,setup
0.86,0.7137240886347391,0.7237312365975697,0.986172839506173,0.9739670836332585,0.045389563974267334,0.05231332298103205,0.8827331486611265,0.8656900592453503,0.446311858076564,0.38706218727662617,0.992007837567094,0.9697915133483421,18.0,0.8870967741935484,0.6561888539502626,13.0,1.834675098085934,1.9125260114367404,0.04070580629244491,0.03233990700306466,0.6129378127233739,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4_dataset_balanced
0.865,0.7155110793423874,0.7237312365975697,0.9886419753086421,0.9771293722281283,0.040028591851322376,0.04658178853956172,0.8892185954500494,0.8719318381336006,0.4197012138188609,0.36132952108649036,0.9969303894264743,0.9782803082624636,18.0,0.9190751445086706,0.7968537607581434,13.0,1.8385268398062105,1.9125260114367404,0.038691851084911355,0.030325951795530992,0.6386704789135097,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4_dataset_balanced
0.87,0.7162258756254467,0.7237312365975697,0.9896296296296296,0.9785842502904003,0.0368120085775554,0.043129070456322756,0.8881650380021715,0.869933504945469,0.3818860877684407,0.3291636883488206,0.9985614735260017,0.9809719397897443,18.0,0.9190751445086706,0.8200259310203389,13.0,1.8442748598205063,1.9125260114367404,0.03568639130035256,0.027320492010972086,0.6708363116511794,False,True,True,True,False,False,False,3,False,0,False,False,hybrid_r4_dataset_balanced
0.875,0.7147962830593281,0.7237312365975697,0.9876543209876544,0.977353038267916,0.03323802716225876,0.03927863016141604,0.884472049689441,0.8646388051008442,0.33239962651727356,0.28770550393137956,0.9958431949642002,0.9789860317706233,18.0,0.9248554913294798,0.8348297381423174,13.0,1.851380983241998,1.9125260114367404,0.03197082174522092,0.02360492245584056,0.7122944960686205,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4_dataset_balanced
0.88,0.7190850607576841,0.7237312365975697,0.9935802469135803,0.9841429078219837,0.02644746247319514,0.03191315822568916,0.892128279883382,0.8710832417838109,0.2857142857142857,0.24517512508934952,1.0023478417387315,0.98569929730125,18.0,0.9364161849710984,0.8511714766366074,13.0,1.8587305114764512,1.9125260114367404,0.028127983430602632,0.01976208414122227,0.7548248749106504,False,True,True,True,False,False,False,3,False,0,False,False,hybrid_r4_dataset_balanced
0.885,0.720157255182273,0.7237312365975697,0.9950617283950617,0.9862379401898084,0.0228734810578985,0.028003797454600323,0.8922558922558923,0.8695237428426463,0.24743230625583568,0.21229449606862044,1.0019943836539584,0.9859669562533142,18.0,0.9248554913294798,0.8427504528355645,13.0,1.8651938726074178,1.9125260114367404,0.024748494162317503,0.01638259487293725,0.7877055039313795,False,True,True,True,False,False,False,3,False,0,False,False,hybrid_r4_dataset_balanced
0.89,0.7197998570407433,0.7237312365975697,0.9945679012345678,0.9864049436068318,0.020014295925661188,0.024855447673595196,0.8918918918918919,0.8673803209778025,0.21568627450980393,0.18513223731236597,1.0012559895707476,0.985350975666051,18.0,0.9248554913294798,0.8427504528355645,13.0,1.870292919545707,1.9125260114367404,0.02208236208997061,0.013716462800590357,0.8148677626876341,False,True,True,True,True,False,False,4,False,0,False,False,hybrid_r4_dataset_balanced
0.895,0.7212294496068621,0.7237312365975697,0.9965432098765433,0.9887939762501639,0.017512508934953538,0.022082070139790667,0.8941684665226782,0.8683198838537151,0.19327731092436976,0.16547533952823446,1.0047389175639714,0.99029099116826,18.0,0.930635838150289,0.8498383874427372,13.0,1.873428161385116,1.9125260114367404,0.020443042247698884,0.012077142958318299,0.8345246604717655,False,True,True,True,True,False,False,4,False,0,False,False,hybrid_r4_dataset_balanced
0.9,0.7197998570407433,0.7237312365975697,0.9945679012345678,0.9870796775565137,0.017155110793423873,0.02168424370418808,0.8840579710144928,0.8556469122111117,0.17086834733893558,0.14796283059328091,1.0031359470445016,0.9891948384753031,18.0,0.9248554913294798,0.8487781154375881,13.0,1.877591999841156,1.9125260114367404,0.01826590142391893,0.009900002134538455,0.852037169406719,False,True,True,True,True,False,False,4,False,0,False,False,hybrid_r4_dataset_balanced
0.905,0.7197998570407433,0.7237312365975697,0.9945679012345678,0.9875341785900295,0.015368120085775554,0.019688163692925063,0.8774928774928775,0.8457850139159604,0.1437908496732026,0.12544674767691208,1.0025383689572904,0.9902596512350421,18.0,0.9421965317919075,0.8704842369834009,13.0,1.8833690286712728,1.9125260114367404,0.015245273837381279,0.006879374548000694,0.8745532523230879,False,True,True,True,True,False,False,4,False,0,False,False,hybrid_r4_dataset_balanced
0.91,0.7212294496068621,0.7237312365975697,0.9965432098765433,0.9904105263599687,0.01143674052894925,0.015247047088361382,0.8904109589041096,0.8566825953554036,0.12138188608776844,0.1043602573266619,1.0012554061110792,0.9929325381688368,18.0,0.9595375722543353,0.8926101384894108,13.0,1.8888576705583349,1.9125260114367404,0.012375434758466475,0.00400953546908589,0.8956397426733381,True,True,True,True,True,False,False,5,False,0,False,False,hybrid_r4_dataset_balanced
0.915,0.7219442458899213,0.7237312365975697,0.9975308641975309,0.9920815357093755,0.008934953538241601,0.012372317845942359,0.8966942148760331,0.860006147572767,0.10130718954248366,0.0864903502501787,1.0015187038234847,0.9945904372439867,18.0,0.9653179190751446,0.9038576472480132,13.0,1.8934321777460088,1.9125260114367404,0.00998356810655232,0.0016176688171719578,0.9135096497498213,True,True,True,True,True,False,True,6,False,0,False,False,hybrid_r4_dataset_balanced
0.92,0.722301644031451,0.7237312365975697,0.9980246913580247,0.9932879160392714,0.006790564689063617,0.009863609122594826,0.9,0.8583963306388174,0.07983193277310924,0.06790564689063616,0.999317618111599,0.9952775095267196,18.0,0.9826589595375724,0.9364401426700871,13.0,1.9005019275673098,1.9125260114367404,0.006287017168669862,-0.0020788821207107233,0.9320943531093638,True,True,False,True,True,False,True,5,False,0,False,False,hybrid_r4_dataset_balanced
0.925,0.7226590421729807,0.7237312365975697,0.9985185185185186,0.9947958339812861,0.004288777698355968,0.006854413522076481,0.9104477611940298,0.8613416430091853,0.05695611577964519,0.04789135096497498,1.0017308217159244,0.9960611954729893,18.0,0.976923076923077,0.9416016292648867,13.0,1.9065359566356919,1.9125260114367404,0.003132012200215084,-0.005233887089165279,0.952108649035025,True,True,False,True,True,False,True,5,False,0,False,False,hybrid_r4_dataset_balanced
0.93,0.7237312365975697,0.7237312365975697,1.0,0.9967503256502159,0.0028591851322373124,0.0050670851454501405,0.9090909090909091,0.8457613532763809,0.03734827264239029,0.031451036454610434,1.002719802762709,0.9973937193513176,18.0,0.9846153846153847,0.95174956212809,13.0,1.91045955444365,1.9125260114367404,0.0010804856931269091,-0.007285413596253454,0.9685489635453896,True,True,False,True,True,False,True,5,False,0,False,False,hybrid_r4_dataset_balanced
0.935,0.7237312365975697,0.7237312365975697,1.0,0.9969602079911302,0.0025017869907076485,0.0046077138733344025,0.8888888888888888,0.807124144297783,0.026143790849673203,0.022516082916368835,1.0002231765818719,0.9983590670449438,18.0,0.9923076923076923,0.95174956212809,13.0,1.9122170645699306,1.9125260114367404,0.00016153864834378417,-0.00820436064103669,0.9774839170836311,True,True,False,True,True,False,True,5,False,0,False,False,hybrid_r4_dataset_balanced
0.94,0.7240886347390993,0.7237312365975697,1.000493827160494,0.9990867607113358,0.00035739814152966406,0.0016003910916480774,0.96,0.8391336429086744,0.011204481792717087,0.008934953538241601,0.9978802455581864,0.9929062178224366,18.0,1.0,0.9855192599476089,13.0,1.9144401286633308,1.9125260114367404,-0.0010008319966077206,-0.009366731285987973,0.9910650464617584,True,False,False,True,True,False,True,4,False,0,False,False,hybrid_r4_dataset_balanced
0.945,0.72337383845604,0.7237312365975697,0.9995061728395062,0.9986938994434807,0.00035739814152966406,0.0016003910916480774,0.9285714285714286,0.7344243270276762,0.006069094304388422,0.005003573981415297,0.9970760233918128,0.9922665098627149,18.0,1.0,1.0,13.0,1.9155396974029064,1.9125260114367404,-0.0015757620801726269,-0.009941661369553101,0.9949964260185847,True,False,False,True,True,False,True,4,False,0,False,False,hybrid_r4_dataset_balanced
0.95,0.72337383845604,0.7237312365975697,0.9995061728395062,0.9986938994434807,0.00035739814152966406,0.0016003910916480774,0.8333333333333334,0.4975829158754002,0.002334267040149393,0.002144388849177984,0.9970760233918128,0.9922665098627149,18.0,1.0,1.0,13.0,1.91630106981177,1.9125260114367404,-0.0019738598860643553,-0.010339759175444607,0.997855611150822,True,False,False,True,True,False,True,4,False,0,False,False,hybrid_r4_dataset_balanced
0.975,0.7237312365975697,0.7237312365975697,1.0,1.0,0.0,0.0009660221012590558,1.0,1.0,0.0,0.0,1.0,1.0,18.0,1.0,1.0,13.0,1.9165260114367404,1.9125260114367404,-0.002091474822345063,-0.010457374111725315,1.0,True,False,False,True,True,True,True,5,False,0,False,False,hybrid_r4_dataset_balanced
0.99,0.7237312365975697,0.7237312365975697,1.0,1.0,0.0,0.0009660221012590558,1.0,1.0,0.0,0.0,1.0,1.0,18.0,1.0,1.0,13.0,1.9165260114367404,1.9125260114367404,-0.002091474822345063,-0.010457374111725315,1.0,True,False,False,True,True,True,True,5,False,0,False,False,hybrid_r4_dataset_balanced
